review_id,year,trip_type,aspect,sentiment,score,evidence,rating
637366224,2018,unknown,cultural_sensitivity,neutral,0.5,difficult to cover the huge area bare footed,5
165682346,2013,friends,facility,negative,0.3,beware of probin (sp); he overcharges,5
165682346,2013,friends,environment,negative,0.2,could barely handle the smell of burning hair,5
581552542,2018,unknown,sacred_atmosphere,positive,0.8,UNESCO Heritage Pilgrimage for Lord Shiva followers,5
876986454,2023,unknown,sacred_atmosphere,positive,0.9,Hindus's Greatest sacred Temple,5
876986454,2023,unknown,spiritual_authenticity,positive,0.85,Love to visit again and again,5
876986454,2023,unknown,cultural_sensitivity,neutral,0.5,only Hindus are allowed but all the other religious people also visit outside of it,5
747512207,2020,friends,ritual_experience,positive,0.8,Prayers officiated by the prist filled my heart,5
747512207,2020,friends,sacred_atmosphere,positive,0.85,vegetation around the temple was beautiful,5
616180148,2018,unknown,spiritual_authenticity,positive,0.8,Spiritual energy is very palpable,5
616180148,2018,unknown,facility,positive,0.7,Our guide was very knowledgeable,5
616180148,2018,unknown,cultural_sensitivity,positive,0.7,one has to be respectful of the rituals,5
283233201,2015,business,sacred_atmosphere,positive,0.8,enjoy the place,5
283233201,2015,business,spiritual_authenticity,positive,0.85,A place to reflect on life and death,5
153036623,2013,business,facility,positive,0.8,No Ques - No Trouble Some Temple Priests,5
153036623,2013,business,spiritual_authenticity,positive,0.9,enjoy being close to the Lord & take Eternal Blessings,5
153036623,2013,business,access_fairness,positive,0.85,Pre Book a Puja - a day earlier by going to the Temple office,5
128032099,2012,friends,crowd_management,negative,0.3,the place was really crowded,4
128032099,2012,friends,sacred_atmosphere,positive,0.7,it was a nice temple with beautiful location,4
128032099,2012,friends,ritual_experience,positive,0.6,we enjoyed a lot,4
248810334,2015,friends,sacred_atmosphere,positive,0.7,I Like the atmosphere,4
248810334,2015,friends,spiritual_authenticity,positive,0.6,Monks doing routine activities,4
248810334,2015,friends,facility,neutral,0.5,tourism activity is still running,4
250713164,2015,couples,ritual_experience,neutral,0.5,"If you are lucky, you'll see the ritual from beginning to almost the end",5
250713164,2015,couples,sacred_atmosphere,negative,0.3,alley way/street leading to the area is lined with lepers begging and sadhus,5
250713164,2015,couples,spiritual_authenticity,neutral,0.5,This is where they cremate the dead,5
493768415,2017,couples,cultural_sensitivity,positive,0.7,that is ok and to be respected,3
493768415,2017,couples,crowd_management,negative,0.3,pushing people around who disturb you,3
493768415,2017,couples,facility,negative,0.4,offer guide service even when you politely reject,3
241530676,2014,family,ritual_experience,positive,0.9,"Aarti of River Baghmati is performed as of Mother Ganga in Benaras, India. Its a treat to watch.",5
241530676,2014,family,spiritual_authenticity,positive,0.85,Overall its a deeply spiritual expreience to be at one of the holiest shrines of Hindu Religion.,5
241530676,2014,family,sacred_atmosphere,positive,0.9,Must go in a life time!,5
639513476,2018,couples,service,negative,0.2,"tour guides we didn't want one but, one said come here and we got thinking it was part of the high cost",1
639513476,2018,couples,facility,negative,0.2,1000 rps for two necklaces to get someone to go away,1
639513476,2018,couples,environment,negative,0.2,from the smoke and cost we went straight back to our hotel room,1
639513476,2018,couples,access_fairness,negative,0.2,1000 rps per person to get in,1
120035031,2011,couples,access_fairness,negative,0.3,knowing you can't visit the temples (only allowed for Hindu-people),4
120035031,2011,couples,facility,positive,0.7,it was a young student who spoke perfect English and didn't push us,4
120035031,2011,couples,ritual_experience,positive,0.8,informed about the cremation ceremonies,4
120035031,2011,couples,service,positive,0.7,a guide is recommended,4
393122783,2016,family,sacred_atmosphere,positive,0.8,Enjoy the placid atmosphere,5
393122783,2016,family,access_fairness,positive,0.7,Entry fees is free for Hindus,5
393122783,2016,family,cultural_sensitivity,neutral,0.5,Mobile phone not allowed inside,5
288012689,2015,unknown,sacred_atmosphere,positive,0.9,brings peace in my heart and the sorrounding here is very peaceful and beautiful,5
288012689,2015,unknown,crowd_management,negative,0.4,place is sometimes over crowded during the festivals,5
705158081,2019,couples,facility,positive,0.8,Absolutely to recommend is Ananta,4
705158081,2019,couples,cultural_sensitivity,neutral,0.5,fascinating but a bit shocking to see how the bodies were burned in public,4
705158081,2019,couples,access_fairness,negative,0.3,cannot enter as a non-Hindu,4
194786923,2014,friends,facility,negative,0.4,guides with haggle you,3
194786923,2014,friends,sacred_atmosphere,positive,0.6,good photo ops with the dressed up men in orange,3
159601901,2013,friends,cultural_sensitivity,positive,0.8,Being allowed to see it is a huge privilege,5
159601901,2013,friends,spiritual_authenticity,positive,0.85,you'll learn a great deal about funeral practices,5
645236318,2019,friends,cultural_sensitivity,positive,0.7,be respectful with your cameras,5
645236318,2019,friends,access_fairness,neutral,0.5,You can't enter unless you are Hindu,5
645236318,2019,friends,sacred_atmosphere,positive,0.8,worth exploring,5
163325764,2013,family,environment,negative,0.2,Temple and surrounding are dirty,3
242659690,2014,friends,ritual_experience,positive,0.8,"watch funeral ceremony going on, many holy men offering their services",5
242659690,2014,friends,crowd_management,negative,0.4,I suspect it is busy every day,5
123893868,2012,couples,facility,positive,0.7,"Nice arrangement, so that all devotees can see the lord clearly",4
123893868,2012,couples,ritual_experience,positive,0.8,"The evening Arati is special, one must attend",4
123893868,2012,couples,environment,negative,0.3,Bagmati river (now heavily polluted),4
123893868,2012,couples,spiritual_authenticity,positive,0.7,lord Shiva can be seen in ancient form,4
145992353,2012,unknown,ritual_experience,positive,0.7,watching live cremations,4
145992353,2012,unknown,spiritual_authenticity,positive,0.8,it was quite surreal,4
145992353,2012,unknown,facility,neutral,0.5,retirement and aged care facility,4
145992353,2012,unknown,service,negative,0.4,convinced to be guided by a tour operator,4
517776126,2017,solo,ritual_experience,positive,0.9,definitely worth waiting to see the ceremony,5
517776126,2017,solo,facility,positive,0.8,"got a guide, well worth it",5
517776126,2017,solo,access_fairness,neutral,0.5,coughed up the $10,5
444647724,2016,friends,ritual_experience,positive,0.8,Must go to understand the Nepali rites of Passage,4
404768538,2016,family,spiritual_authenticity,positive,0.9,I felt the completeness when I stepped in,5
770606639,2020,friends,spiritual_authenticity,positive,0.8,very lucky to have darshan,5
218163318,2014,friends,ritual_experience,positive,0.7,learning about the process was interesting,3
218163318,2014,friends,spiritual_authenticity,negative,0.3,wasn't convinced of their spiritual integrity,3
218163318,2014,friends,crowd_management,negative,0.3,hassled by street hawkers,3
218163318,2014,friends,sacred_atmosphere,negative,0.4,bit of a shame to turn the process of death into a tourist attraction,3
175743279,2013,couples,sacred_atmosphere,positive,0.8,temple has its historic value,4
175743279,2013,couples,crowd_management,neutral,0.5,"Seeing the crowd its difficult to agree that you can get a good darshan, but its systematic",4
974306666,2024,friends,facility,positive,0.9,yoga classes were the best experience,4
356528725,2016,friends,cultural_sensitivity,neutral,0.5,"barred to non-Hindus, but a good view of the temple can be had from the opposite bank",5
503027147,2017,friends,ritual_experience,positive,0.9,so soothing and satisfying experience,5
503027147,2017,friends,sacred_atmosphere,positive,0.85,solemn and full of celebrations,5
503027147,2017,friends,spiritual_authenticity,positive,0.9,approaching salvation,5
606985957,2018,friends,sacred_atmosphere,positive,0.8,impressive fervour around the temples and cremation grounds,5
606985957,2018,friends,cultural_sensitivity,neutral,0.5,Photos should be avoided or non intrusive,5
665427738,2019,solo,facility,neutral,0.5,Tickets are 1000 to get in,2
665427738,2019,solo,cultural_sensitivity,negative,0.3,Beware of the scamming tour guides and monks,2
557074781,2018,business,ritual_experience,neutral,0.5,Felt like a bit of a voyeur watching the funeral ceremonies but at the same time found it fascinating,4
557074781,2018,business,sacred_atmosphere,positive,0.7,The whole Temple complex is well worth a visit,4
316446213,2015,friends,sacred_atmosphere,positive,0.8,"Moments of silence, meditation and respect",5
316446213,2015,friends,cultural_sensitivity,neutral,0.5,main temple is not opened to non-hinduists,5
316446213,2015,friends,environment,negative,0.3,atmosphere of death is present at almost everywhere,5
316446213,2015,friends,crowd_management,negative,0.4,monkeys (they are all over),5
316446213,2015,friends,spiritual_authenticity,negative,0.4,fake saddhus (the 'ascetic yogis'),5
971190666,2024,solo,sacred_atmosphere,positive,0.8,"famous, sacred Hindu temple",5
971190666,2024,solo,spiritual_authenticity,neutral,0.5,unique but scarry,5
324650487,2015,couples,ritual_experience,positive,0.7,interesting to see the death rites,4
324650487,2015,couples,spiritual_authenticity,neutral,0.5,somewhat sobering,4
469502772,2017,friends,access_fairness,negative,0.3,you will not be allowed into the main temple,1
469502772,2017,friends,sacred_atmosphere,negative,0.2,a river so polluted I do not understand how it can be considered holy,1
469502772,2017,friends,cultural_sensitivity,negative,0.3,treated with such broad civil irreverence,1
659732403,2019,friends,sacred_atmosphere,positive,0.8,a must visit for Hindus,4
659732403,2019,friends,ritual_experience,neutral,0.5,Daily cremation ceremonies along the river,4
659732403,2019,friends,environment,positive,0.7,monkeys roaming though the park,4
944647085,2024,solo,access_fairness,negative,0.2,"why was I not told about this when they were collecting 1,000:NPR from me",2
944647085,2024,solo,cultural_sensitivity,negative,0.3,only Hindus are allowed,2
944647085,2024,solo,facility,negative,0.3,The policeman stopped me from entering,2
434793294,2016,friends,ritual_experience,neutral,0.5,unusual to take part in but a normal and important ritual,5
233308451,2014,friends,ritual_experience,positive,0.85,it was wonderful hope I will visit again,5
233308451,2014,friends,sacred_atmosphere,positive,0.8,you feel more spiritual,5
233308451,2014,friends,crowd_management,negative,0.3,all the time huge crowd at day,5
861471055,2022,unknown,spiritual_authenticity,positive,0.9,Amazing temple which transcends time,5
861471055,2022,unknown,sacred_atmosphere,positive,0.85,Felt lucky to be visiting,5
391247488,2016,unknown,sacred_atmosphere,positive,0.8,really remarkable visit,4
391247488,2016,unknown,crowd_management,negative,0.4,busier than normal days,4
459066683,2017,friends,access_fairness,negative,0.3,pay 1500 rupee or 15 $ as entrance fee,4
459066683,2017,friends,environment,negative,0.2,the place is not clean,4
459066683,2017,friends,cultural_sensitivity,neutral,0.5,interested to watch how the local people burn the bodies,4
126726357,2012,unknown,ritual_experience,positive,0.8,likes it very much,5
225030006,2014,couples,access_fairness,negative,0.3,I was asked to prove that I was a Hindu,1
225030006,2014,couples,cultural_sensitivity,negative,0.4,needed written proof,1
225030006,2014,couples,sacred_atmosphere,positive,0.6,still enjoyed walking around the site,1
564143991,2018,unknown,ritual_experience,positive,0.8,spiritual walks in the temple,5
564143991,2018,unknown,sacred_atmosphere,positive,0.85,mesmerizing experiences,5
564143991,2018,unknown,crowd_management,negative,0.4,crowded by flux of devotees,5
192835501,2014,solo,ritual_experience,positive,0.8,"amazing to visit this place, to see what the culture of the cremations is",4
192835501,2014,solo,spiritual_authenticity,negative,0.4,felt little uncomfortable because it is a place to where people are saying goodbye to loved ones,4
192835501,2014,solo,sacred_atmosphere,positive,0.7,"really nice to have a look at the temple, it really looks amazing",4
192835501,2014,solo,access_fairness,negative,0.3,for Westerners it's not allowed to go inside the temple,4
353544590,2016,unknown,spiritual_authenticity,positive,0.8,wonderful truly Nepali/Indian experience,5
353544590,2016,unknown,sacred_atmosphere,positive,0.7,a vibrant place despite the morbid cremations,5
158945242,2013,couples,ritual_experience,positive,0.9,special Monday Puja for Lord Siva time which was an experience like no other,5
158945242,2013,couples,sacred_atmosphere,positive,0.85,chanting and singing together with live music while the sun was setting,5
158945242,2013,couples,spiritual_authenticity,positive,0.9,Amazing .Must see!,5
206412401,2014,friends,ritual_experience,positive,0.9,wonderful spiritual experience,5
206412401,2014,friends,service,positive,0.85,expert guide from Mac Travels & tours,5
454262426,2017,friends,sacred_atmosphere,positive,0.8,Positive vibes and feeling of fulfilment upon seeing the Lingam,4
454262426,2017,friends,spiritual_authenticity,positive,0.9,magnificently standing and as soon as we entered Evening Aarti was going on,4
618284513,2018,couples,cultural_sensitivity,negative,0.3,tourists gawking at the bodies and taking photos,5
618284513,2018,couples,access_fairness,negative,0.4,demand exorbitant fees,5
318487418,2015,business,spiritual_authenticity,positive,0.9,Place where you will get peace of mind,5
318487418,2015,business,sacred_atmosphere,positive,0.85,must visit for Hindu devotees,5
591333262,2018,solo,cultural_sensitivity,negative,0.3,restrictions for non residents who have to pay,3
591333262,2018,solo,access_fairness,negative,0.4,restrictions for non residents who have to pay,3
591333262,2018,solo,spiritual_authenticity,positive,0.6,appreciated the culture,3
380135954,2016,solo,access_fairness,negative,0.3,I see many people walk in without paying,3
380135954,2016,solo,facility,negative,0.4,his response gave me a sour feeling,3
380135954,2016,solo,sacred_atmosphere,positive,0.7,"the temple itself is very interesting - many stories, histories to learn and things to see",3
446834793,2016,friends,sacred_atmosphere,positive,0.8,Beautiful if you visit just before the sunset,5
145208842,2012,couples,facility,negative,0.3,gides:) They started talk but it's not free and prise is high,3
145208842,2012,couples,sacred_atmosphere,positive,0.7,"complex of several temples and gates for cremation, and caves for meditation",3
145208842,2012,couples,environment,positive,0.6,You cold make good panaram Kathmandu photos there,3
654010295,2019,unknown,cultural_sensitivity,neutral,0.5,Only Hindus are allowed to enter the temple,4
654010295,2019,unknown,sacred_atmosphere,positive,0.8,Majestic view just seeing the whole place from outside,4
173966984,2013,friends,sacred_atmosphere,positive,0.7,Nice place to see around such as the row of stupas,4
173966984,2013,friends,cultural_sensitivity,negative,0.3,"Too bad, the main Temple is out of bounds for non-Hindus",4
173966984,2013,friends,environment,negative,0.4,beside drying river,4
174098327,2013,couples,environment,negative,0.3,not kept clean at all,3
174098327,2013,couples,cultural_sensitivity,negative,0.4,forbidden to foreigners,3
174098327,2013,couples,spiritual_authenticity,negative,0.3,hindu sages all around look more like a bunch of city beggars,3
433991694,2016,couples,access_fairness,negative,0.3,Don't think that this is fair,3
433991694,2016,couples,cultural_sensitivity,negative,0.4,goes against the grain to have to pay,3
433991694,2016,couples,spiritual_authenticity,positive,0.7,it is a living place of worship,3
433991694,2016,couples,sacred_atmosphere,positive,0.6,Life and Death exist side by side,3
619606712,2018,solo,sacred_atmosphere,positive,0.9,abode peace and piety,5
619606712,2018,solo,facility,positive,0.8,"well managed, orderly and quiet",5
619606712,2018,solo,cultural_sensitivity,neutral,0.5,not take any photographs inside the temple,5
619606712,2018,solo,ritual_experience,negative,0.4,unfortunately missed that due to some confusion,5
150950940,2013,couples,cultural_sensitivity,neutral,0.5,not open to Non-Hindus,5
150950940,2013,couples,sacred_atmosphere,positive,0.7,worth a visit and most significantly the Crematoria,5
347859035,2016,family,sacred_atmosphere,positive,0.8,It is a very sacred place for Hindus,5
347859035,2016,family,cultural_sensitivity,neutral,0.5,Only Hindus are allowed to enter the temple,5
600691907,2018,solo,environment,negative,0.1,"Monkey poop,trash and pheavily polluted stream",1
600691907,2018,solo,sacred_atmosphere,negative,0.2,smell of burning human flesh from funalral pyres,1
600691907,2018,solo,ritual_experience,negative,0.3,relatives wash the feet of deseased and some searching for treasure in the water,1
718136773,2019,unknown,cultural_sensitivity,positive,0.7,understand and respect the religious importance,4
718136773,2019,unknown,ritual_experience,neutral,0.5,wouldn't have thought I'd missed out if I hadn't seen it,4
718136773,2019,unknown,crowd_management,positive,0.6,protected from being hassled by hawkers,4
333095361,2015,friends,ritual_experience,positive,0.8,really interesting to see the body come in,5
333095361,2015,friends,sacred_atmosphere,positive,0.85,highly recommend seeing this site,5
188653206,2013,friends,facility,negative,0.3,what annoyed us was the guide,4
188653206,2013,friends,cultural_sensitivity,negative,0.4,this only happens to foreigners,4
437824397,2016,friends,access_fairness,neutral,0.5,pay 1000 NRS entrance and you're not allowed to enter the main temple if you're not Hindu,5
437824397,2016,friends,sacred_atmosphere,positive,0.7,worthwhile to go there and visit the other temples,5
663311869,2019,couples,sacred_atmosphere,positive,0.7,worth a visit while in Kathmandu,4
817736386,2021,unknown,sacred_atmosphere,positive,0.85,amazing place,5
817736386,2021,unknown,ritual_experience,neutral,0.5,cremation of Hindu people is unusual,5
310494234,2015,solo,cultural_sensitivity,positive,0.8,this is a place of worship to be respected,5
638727181,2018,friends,sacred_atmosphere,positive,0.8,absolut necessary to visit this place,5
365362542,2016,unknown,environment,negative,0.2,absolutely dirty,2
365362542,2016,unknown,sacred_atmosphere,negative,0.3,garbage piles everywhere,2
365362542,2016,unknown,facility,negative,0.3,didn't clean the goat/dog/cow crap,2
365362542,2016,unknown,cultural_sensitivity,negative,0.4,shame UNESCO has not taken over,2
410411218,2016,business,crowd_management,negative,0.3,can get very crowded and unmanageable at times,4
410411218,2016,business,cultural_sensitivity,negative,0.3,People are kind of insensitive to other people,4
130460135,2012,family,environment,negative,0.3,making it dirty,5
130460135,2012,family,facility,negative,0.4,maintain the buildings,5
732191766,2019,unknown,ritual_experience,positive,0.8,suggest to go there in the evening around 530 or 6 to see the aarati,4
235480263,2014,friends,spiritual_authenticity,positive,0.9,one of the strong experiences,5
235480263,2014,friends,sacred_atmosphere,positive,0.85,experience for all senses,5
233435519,2014,family,sacred_atmosphere,positive,0.9,A legacy of Hindu religion,5
233435519,2014,family,spiritual_authenticity,positive,0.85,A must visit for anybody from India,5
163414004,2013,family,sacred_atmosphere,positive,0.8,Overall it was very good experience.,4
163414004,2013,family,spiritual_authenticity,positive,0.7,Devotees can perform 'Pujavidhi' through them with nominal charge,4
163414004,2013,family,ritual_experience,positive,0.7,The devotee must perform Darshana of all four faces.,4
852527081,2022,unknown,cultural_sensitivity,neutral,0.5,Some areas can only be accessed by Hindus and are off-limits to non-Hindus.,5
852527081,2022,unknown,sacred_atmosphere,positive,0.7,"many smaller temples surrounding Pashupatinath, which are also worth visiting",5
149386601,2013,friends,sacred_atmosphere,neutral,0.5,A really interesting experience but also quite bizarre,4
149386601,2013,friends,ritual_experience,negative,0.4,tourists look on,4
149386601,2013,friends,environment,positive,0.8,Some amazing temples,4
363582537,2016,unknown,facility,neutral,0.5,get a internal guide to explain to you,5
363582537,2016,unknown,service,negative,0.4,make a deal about price first,5
463940537,2017,couples,sacred_atmosphere,positive,0.85,most sacred Hindu temples,5
463940537,2017,couples,environment,neutral,0.5,Monkeys all around,5
463940537,2017,couples,spiritual_authenticity,positive,0.85,Worth a visit,5
409870170,2016,couples,spiritual_authenticity,positive,0.8,You feel blessed,5
409870170,2016,couples,facility,positive,0.7,lockers are available,5
409870170,2016,couples,cultural_sensitivity,neutral,0.5,Shoes cameras and mobile phones are not allowed,5
409870170,2016,couples,sacred_atmosphere,positive,0.6,Temple area is huge,5
418290758,2016,friends,environment,negative,0.3,if it was kept clean as i kept seeing people either spitting or there was cow dung,3
418290758,2016,friends,sacred_atmosphere,positive,0.7,the walk from the entrance to the main temple is really nice with interesting views and architecture,3
418290758,2016,friends,facility,neutral,0.5,worth a visit,3
154215977,2013,business,sacred_atmosphere,negative,0.3,this is a place where the dead bodies are burnt which make me very sad,2
664406449,2019,family,sacred_atmosphere,positive,0.7,interesting complex of temples,4
664406449,2019,family,spiritual_authenticity,positive,0.8,learn about the rituals and traditions around death,4
585247097,2018,solo,crowd_management,negative,0.3,Normally huge crowds,5
585247097,2018,solo,ritual_experience,positive,0.7,offer poojas by paying 1100 NPR,5
585247097,2018,solo,access_fairness,neutral,0.5,paying 1100 NPR minimum,5
598585775,2018,family,facility,positive,0.7,guides ready to escort you,5
598585775,2018,family,ritual_experience,positive,0.8,ceremonies enriches the experience,5
1030988583,2025,friends,sacred_atmosphere,positive,0.8,amazing place,3
1030988583,2025,friends,crowd_management,negative,0.3,place was too much crowded,3
1030988583,2025,friends,cultural_sensitivity,negative,0.4,people trying to scam tourists,3
1030988583,2025,friends,ritual_experience,positive,0.7,watching Hindu cremation ceremony,3
203899318,2014,friends,ritual_experience,positive,0.8,fascinated by the ritual burning,5
203899318,2014,friends,spiritual_authenticity,positive,0.9,made me look at my life; it is limited,5
511797944,2017,business,ritual_experience,positive,0.9,LIfetime opportunity of witnessing the whole ceremony,5
695953780,2019,family,ritual_experience,positive,0.6,glad we went,5
695953780,2019,family,sacred_atmosphere,neutral,0.5,very somber visit,5
610712564,2018,business,facility,positive,0.7,please go with the tour guide you will learn more,5
610712564,2018,business,environment,negative,0.4,some of my group were not so pleased to see the activities,5
610712564,2018,business,spiritual_authenticity,positive,0.6,very different than in our culture,5
610712564,2018,business,sacred_atmosphere,positive,0.6,in did it worth to visit it,5
170382323,2013,solo,sacred_atmosphere,positive,0.9,supreme holiness of the site stems from the Shiva linga,5
170382323,2013,solo,spiritual_authenticity,positive,0.85,expresses the very essence of Hinduism,5
260306719,2015,couples,sacred_atmosphere,positive,0.8,Great to see the evening river worship ritual,5
260306719,2015,couples,ritual_experience,positive,0.7,You can also see the Hindu cremation ceremony,5
650326868,2019,family,access_fairness,neutral,0.5,There are entry restrictions for foreign visitors,5
160967755,2013,couples,spiritual_authenticity,positive,0.8,rare glimpses into the end of life,5
160967755,2013,couples,facility,positive,0.7,Take a guide so you can get a deeper understanding,5
262123653,2015,couples,ritual_experience,positive,0.8,appreciated the beautiful death ritual,5
262123653,2015,couples,spiritual_authenticity,positive,0.9,A very sacred site that deserves a great deal of respect,5
262123653,2015,couples,sacred_atmosphere,positive,0.85,A very sacred site that deserves a great deal of respect,5
153743162,2013,family,sacred_atmosphere,positive,0.8,"sacred Hindu shrines, and the devoted are colorful and friendly",5
153743162,2013,family,environment,neutral,0.5,monkeys can be a bit annoying,5
724632257,2019,unknown,facility,neutral,0.5,restoration was being undertaken,5
724632257,2019,unknown,cultural_sensitivity,positive,0.7,encourage seasoned travellers to visit,5
145536580,2012,couples,ritual_experience,positive,0.7,respect their culture and traditions,3
145536580,2012,couples,environment,negative,0.3,how polluted it was,3
723602802,2019,unknown,sacred_atmosphere,positive,0.7,architecture and history is interesting,4
723602802,2019,unknown,cultural_sensitivity,neutral,0.5,tourist are only allowed across the river,4
723602802,2019,unknown,ritual_experience,negative,0.4,this might be upsetting for some,4
641389252,2018,friends,access_fairness,negative,0.3,why ask people to pay for the privilege of standing outside,2
641389252,2018,friends,environment,negative,0.2,"area is also filthy dirty, rubbish lying around",2
641389252,2018,friends,crowd_management,negative,0.3,sellers everywhere; someone has to sort this out,2
631232586,2018,solo,ritual_experience,neutral,0.5,witness the bodies being cremated by the river,5
631232586,2018,solo,sacred_atmosphere,positive,0.7,Definitely a place worth visiting,5
158428775,2013,solo,access_fairness,neutral,0.5,"only allowed for Hindus to enter, others can only view it from afar",4
158428775,2013,solo,cultural_sensitivity,positive,0.7,try not to take pictures to respect the family members of the deceased,4
317499640,2015,friends,crowd_management,positive,0.8,"no crowd, prayer can be offered in peace",4
317499640,2015,friends,facility,negative,0.3,shops trying to sell you puja material at a very steep price,4
570213406,2018,business,sacred_atmosphere,positive,0.8,a must visit to get a real feel of religious life,5
570213406,2018,business,ritual_experience,positive,0.7,bodies are cremated so is rather somber but fascinating,5
490283286,2017,friends,environment,negative,0.3,adding to the polluted state of the river,4
490283286,2017,friends,ritual_experience,neutral,0.5,cremations in full view,4
490283286,2017,friends,spiritual_authenticity,negative,0.4,"Sadhu here (Holy Men), who will pose for photo provided they are paid",4
490283286,2017,friends,sacred_atmosphere,neutral,0.5,It's just the way life is here,4
213084971,2014,family,environment,negative,0.3,not very clean,4
213084971,2014,family,sacred_atmosphere,positive,0.7,worth a visit once in life time,4
213084971,2014,family,facility,negative,0.4,be aware of touts,4
405596619,2016,friends,sacred_atmosphere,positive,0.9,most sacred places in Nepal,5
307405044,2015,solo,sacred_atmosphere,positive,0.85,definitely make this a must see,5
123740275,2012,friends,cultural_sensitivity,neutral,0.5,entrance to the temple is only for Hindus,4
123740275,2012,friends,sacred_atmosphere,positive,0.8,this place is very spiritual,4
123740275,2012,friends,ritual_experience,positive,0.9,special ceremony beside the holy river,4
123740275,2012,friends,facility,negative,0.3,the only restroom around is in the main temple area,4
123740275,2012,friends,service,negative,0.3,some of them are fake people just aiming at money,4
387321675,2016,solo,sacred_atmosphere,positive,0.8,environment is quite spiritual,4
387321675,2016,solo,spiritual_authenticity,positive,0.7,enjoyed alot while worshiping and visiting,4
438679643,2016,couples,sacred_atmosphere,positive,0.8,The temple inside are very serene and you get feeling of calmness,4
438679643,2016,couples,facility,positive,0.7,pleasantly surprised by the cleanliness and the way people organise themselves,4
438679643,2016,couples,cultural_sensitivity,negative,0.3,disappointed that even in today's time it reads that only Hindu are allowed,4
438679643,2016,couples,spiritual_authenticity,positive,0.7,age hold Hindu traditions including cremation of dead bodies,4
359765940,2016,couples,ritual_experience,positive,0.8,"Burning the dead, according to the numerous rules and rituals, is very captivating and striking to see",4
359765940,2016,couples,spiritual_authenticity,negative,0.3,saddhus creating a very misinformed image,4
359765940,2016,couples,cultural_sensitivity,negative,0.4,saddhus we saw at Pashupatinath are attractions,4
315764720,2015,friends,sacred_atmosphere,positive,0.85,the entire place becomes a beautiful sea of red saris,4
315764720,2015,friends,spiritual_authenticity,positive,0.8,great location for seeing and experiencing festivals like Teej,4
745098689,2020,unknown,sacred_atmosphere,positive,0.8,impressive structures strung along the sides of the Bagmati river,5
745098689,2020,unknown,cultural_sensitivity,neutral,0.5,cannot actually enter the main actual temple unless you are a Hindu,5
745098689,2020,unknown,ritual_experience,positive,0.7,Hindu cremation rituals are practised day and night,5
745098689,2020,unknown,spiritual_authenticity,positive,0.8,sobering and thought provoking,5
216516272,2014,friends,ritual_experience,positive,0.8,enjoyed the Darshan and Pooja,5
216516272,2014,friends,facility,negative,0.4,cleanliness could have been better,5
216516272,2014,friends,spiritual_authenticity,positive,0.7,liked this attitude very much,5
556264669,2018,couples,spiritual_authenticity,positive,0.8,fascinating to see the temples and buildings,5
556264669,2018,couples,ritual_experience,positive,0.7,privileged to be able to watch the burial ceremonies,5
556264669,2018,couples,facility,positive,0.8,Our local guide was a great help,5
123232538,2012,friends,access_fairness,negative,0.3,non Hindus are not allowed to trespass the entrance,2
123232538,2012,friends,facility,negative,0.4,Once we payed the fee,2
123232538,2012,friends,sacred_atmosphere,negative,0.3,Not recommended,2
233382331,2014,family,sacred_atmosphere,positive,0.8,feel the atmosphere and witness right in front,5
233382331,2014,family,environment,negative,0.3,"white hospital, well, that really creepy",5
134722532,2012,solo,cultural_sensitivity,neutral,0.5,only hindus to pass in,4
134722532,2012,solo,facility,positive,0.6,heard by local guide,4
134722532,2012,solo,crowd_management,negative,0.3,little management skill missing,4
134722532,2012,solo,sacred_atmosphere,positive,0.7,every one has to Visit temple,4
366486389,2016,solo,ritual_experience,positive,0.8,interested in seeing Hindu devotees performing rituals,4
366486389,2016,solo,sacred_atmosphere,positive,0.7,"temple compound is quite big, and has a lot of interesting things to offer",4
347340196,2016,solo,sacred_atmosphere,positive,0.9,"extremely peaceful, calm",5
347340196,2016,solo,cultural_sensitivity,neutral,0.5,only be visited from Hindus,5
347340196,2016,solo,ritual_experience,positive,0.85,Wonderful,5
207558277,2014,family,sacred_atmosphere,positive,0.8,very lively place,5
207558277,2014,family,cultural_sensitivity,neutral,0.5,Hindus can go straight to the temple while others can see it from the other side of the Bridge,5
483551672,2017,solo,sacred_atmosphere,positive,0.8,beautiful place to meditate,5
483551672,2017,solo,crowd_management,negative,0.3,Huge turnout for holidays,5
376755897,2016,solo,sacred_atmosphere,neutral,0.5,An opportunity to see a different approach to death,5
419012280,2016,couples,spiritual_authenticity,positive,0.9,most sacred Temple of Bhagwan Shiv,5
469794651,2017,couples,environment,negative,0.2,place is dirty,3
469794651,2017,couples,cultural_sensitivity,negative,0.3,disrespectful (stupid!) tourists,3
469794651,2017,couples,sacred_atmosphere,negative,0.4,felt strange to be there,3
141107179,2012,friends,cultural_sensitivity,neutral,0.5,foreigners are not allowed into the main temples,5
141107179,2012,friends,sacred_atmosphere,positive,0.8,feeling of sanctity that permeates the whole environment,5
141107179,2012,friends,environment,positive,0.7,noise and pollution fall away and you can enjoy the feeling of peacefulness,5
750756597,2020,unknown,crowd_management,negative,0.3,temple will usually have long que,5
750756597,2020,unknown,environment,negative,0.3,roads are invariably jammed,5
422834113,2016,family,ritual_experience,positive,0.9,Maha Aarthi that happens around 1830hrs in the evening daily is a must see experience,5
