review_id,year,source_node,target_node,relation,description
307405044,2015,ancient stupas,pilgrims,co_occurrence,stupas and pilgrims present together
123740275,2012,Aryaghat,cremations,co_occurrence,cremations take place at Aryaghat
123740275,2012,special ceremony,sense of spirituality,causal,special ceremony creates a sense of spirituality
123740275,2012,tourist guides,fake guides,description,some tourist guides are fake
387321675,2016,inside the temple,spiritual,description,temple environment described as spiritual
387321675,2016,locals,inside the temple,co_occurrence,locals visit the temple in the evening
438679643,2016,temple inside,feeling of calmness,causal,The serene temple inside causes a feeling of calmness
438679643,2016,priests,only Hindu are allowed,contrast,Friendly priests contrast with the restrictive entry rule
438679643,2016,river side behind the temple,cremation of dead bodies,description,The river side is where cremation rituals occur
359765940,2016,dead people burning,respect and appreciation,causal,Burning the dead evokes respect and appreciation
359765940,2016,saddhus,saddhus creating a misinformed image,contrast,Saddhus are expected to be holy but are creating a misinformed image
315764720,2015,Teej,women gather to celebrate and dance,co_occurrence,Teej involves women gathering to celebrate and dance
315764720,2015,Teej,beautiful sea of red saris,co_occurrence,Teej creates a beautiful sea of red saris
315764720,2015,great location for seeing and experiencing festivals,Teej,description,Teej is described as a great festival experience
745098689,2020,impressive structures,Bagmati river,co_occurrence,structures are along the river
745098689,2020,cremation ghats,Hindu cremation rituals,description,ghats are where rituals are practised
745098689,2020,sobering and thought provoking,Hindu cremation rituals,causal,rituals cause the dual valence feeling
745098689,2020,holy men,non-Hindu entry ban,contrast,holy men are accessible despite entry ban
216516272,2014,Darshan,Pooja,co_occurrence,Darshan and Pooja mentioned together
216516272,2014,Pooja,Locals,description,Pooja performed by Locals
216516272,2014,cleanliness,attitude,contrast,cleanliness issue contrasted with positive attitude
556264669,2018,temple complex,temples and buildings,co_occurrence,temple complex includes temples and buildings
556264669,2018,burial ceremonies,Sadhus,co_occurrence,Sadhus present during burial ceremonies
556264669,2018,local guide,burial ceremonies,causal,guide helped understand burial ceremonies
123232538,2012,non Hindus are not allowed,fee,causal,fee paid but restricted entry for non-Hindus
233382331,2014,funeral,atmosphere,co_occurrence,funeral and atmosphere experienced together
233382331,2014,white hospital,creepy,description,hospital described as creepy
134722532,2012,non-Hindu entry ban,local guide,contrast,entry restriction contrasted with guide availability
134722532,2012,management skill missing,Visit temple,contrast,management issues contrasted with positive sentiment
366486389,2016,Hindu devotees,rituals,co_occurrence,devotees performing rituals
366486389,2016,temple compound,interesting things,description,compound has interesting things
347340196,2016,sky burials,feeling of community,contrast,Western culture vs. feeling of community
347340196,2016,daily rituals with fire and music,non-Hindu entry ban,contrast,rituals vs. entry restriction
207558277,2014,architecture,lively place,co_occurrence,architecture and lively place mentioned together
207558277,2014,Hindus,other side of the Bridge,contrast,Hindus vs others viewing from the bridge
483551672,2017,Babas,beautiful place,description,Babas contribute to the beauty of the place
483551672,2017,beautiful place,meditate,co_occurrence,The place is suitable for meditation
483551672,2017,huge turnout,beautiful place,contrast,Crowds contrast with the beauty of the place
376755897,2016,different approach to death,dead bodies,description,dead bodies are part of the approach to death
419012280,2016,most sacred Temple,Bhagwan Shiv,description,Temple dedicated to Bhagwan Shiv
419012280,2016,Hindu,visit,causal,Hindus are encouraged to visit
469794651,2017,dirty,disrespectful tourists,co_occurrence,Both are negative aspects of the visit
469794651,2017,selfie with a corpse burning,cremations,description,Taking selfies during cremations
469794651,2017,cremations,sense of strangeness,causal,Cremations caused a sense of strangeness
141107179,2012,main temples,non-Hindu entry ban,description,entry restriction for foreigners
141107179,2012,extensive temple grounds,feeling of sanctity,co_occurrence,sanctity felt in temple grounds
141107179,2012,extensive temple grounds,feeling of peacefulness,co_occurrence,peacefulness felt in temple grounds
750756597,2020,long que,Kathmandu traffic,co_occurrence,both are logistical issues for visitors
750756597,2020,guhyeshwari Shakti peeth,roads are invariably jammed,co_occurrence,both are mentioned as part of the visit experience
422834113,2016,Maha Aarthi,must see experience,description,Maha Aarthi described as a must see experience
422834113,2016,Maha Aarthi,evening,co_occurrence,Maha Aarthi occurs in the evening
547978228,2017,pagoda architecture,silver carvings,co_occurrence,Both are architectural features
547978228,2017,inner door opens,faces of Lord Shiva,causal,Opening the door allows viewing of Lord Shiva's faces
547978228,2017,restoration work,pagoda architecture,description,Restoration work is related to the temple's architecture
542152676,2017,evening aarati ceremony,Eastern part,co_occurrence,aarati takes place in Eastern part
542152676,2017,evening aarati ceremony,Bagmati River,co_occurrence,aarati occurs by Bagmati River
542152676,2017,evening aarati ceremony,worship of god Shiva,description,aarati is a form of worship
462592140,2017,Maha Shivaratri,pray,co_occurrence,attend Shivaratri to pray
317053896,2015,non-Hindu entry ban,entry fee for foreigners,co_occurrence,Both relate to access restrictions for non-Hindus
984953550,2024,cremation areas,Hindu religion,description,cremation areas are part of Hindu rituals
984953550,2024,tourists,pilgrimage,contrast,tourists usually a problem but enhanced sacred feeling
605470340,2018,rain,monkeys,contrast,rain contrasted with the presence of monkeys and prayers
605470340,2018,prayers,people crying,co_occurrence,prayers and people crying occur together
605470340,2018,sacred and holy places,clothes you wear,causal,sacredness causes attention to clothing
829882741,2022,biggest hindu temple,Lord Shiva,description,temple dedicated to Lord Shiva
249677415,2015,1000NR for foreigners,locals get in for free,contrast,different entry fees for foreigners and locals
249677415,2015,1000NR for foreigners,250NR for entry,contrast,higher entry fee compared to other sites
1055053598,2026,Aarati ceremony,cremations,co_occurrence,Aarati ceremony and cremations happening together
1055053598,2026,guides,tour,causal,guides causing problem with tour
133364905,2012,main entrance,local guides,co_occurrence,Guides are present at the main entrance
133364905,2012,entrance fee,building where only hindus can get in,contrast,Entrance fee contrasts with free entry for Hindus
125335828,2012,Sadhu,white-washed temples,co_occurrence,Sadhu's presence adds color to temples
125335828,2012,white-washed temples,lingum,description,temples contain lingum
125335828,2012,cremation,puja and ceremony,co_occurrence,cremation includes puja and ceremony
577198216,2018,gate of the temple,Aarti,co_occurrence,Aarti performed near the gate
577198216,2018,locals,Hindus from India,co_occurrence,both groups visit the temple
392449221,2016,temples and structures,damage from the quake,causal,damage caused by the quake
378854688,2016,cremation ceremony,bank of canal,description,location where body is kept before cremation
378854688,2016,cremation ceremony,religious mind,co_occurrence,cremation ceremony evokes religious mind
378854688,2016,farewell ceremony,cremation ceremony,description,farewell ceremony is part of cremation
374902801,2016,funeral,belief,co_occurrence,funeral and belief mentioned together
374902801,2016,art,history,co_occurrence,art and history mentioned together
720283291,2019,Gyan Bahadur Muhkiya,funeral tradition in the river,description,Gyan explained the funeral tradition
720283291,2019,Gyan Bahadur Muhkiya,cremation,description,Gyan explained the cremation
720283291,2019,funeral tradition in the river,sacred ceremony with flowers and tears,co_occurrence,funeral tradition includes sacred ceremony
720283291,2019,cremation,sacred ceremony with flowers and tears,co_occurrence,cremation includes sacred ceremony
607942586,2018,Temple architect,damaged in earthquake,contrast,Architect worth seeing despite damage
566805481,2018,ancient temples,non-Hindu entry ban,contrast,temples are not accessible to tourists
566805481,2018,over zealous guards,1000 rupees fee,causal,guards enforce the fee
566805481,2018,Sleshmantak jungles,Sri Goraknath temple,description,recommended places to visit
566805481,2018,babas,psychic channel,description,babas' earrings open a psychic channel
951165320,2024,rubbish and dirt,river,co_occurrence,rubbish is thrown into the river
951165320,2024,locals,river,causal,locals throw rubbish into the river
951165320,2024,cremation,emotionally moving,causal,witnessing the cremation causes emotional movement
483868045,2017,Shiva god,historical temple,description,Shiva god is associated with the temple
483868045,2017,foreigner country s people,historical temple,co_occurrence,People from foreign countries visit the temple
483868045,2017,India and Nepal,historical temple,co_occurrence,People from India and Nepal visit the temple
403918651,2016,Hindu traditions,river rituals,co_occurrence,Both are Hindu rituals observed at the site
403918651,2016,river rituals,burning,co_occurrence,Both are part of the river rituals
403918651,2016,burning,long walking,contrast,Burning rituals contrast with the pleasant walking experience
382868824,2016,cremations,Basmati river,co_occurrence,cremations happening near the river
382868824,2016,guide,memorable place,contrast,guide was annoying but added value
382868824,2016,smoke,cremations,causal,smoke caused by cremations
382868824,2016,funeral,cremations,co_occurrence,funeral as part of cremations
485920904,2017,lord shiva's shrine,most preferred reason,description,shrine is the reason to visit
485920904,2017,lord shiva's shrine,must visit place,description,shrine makes it a must visit
1036234384,2025,body washing,cremation rituals,co_occurrence,body washing and cremation rituals occur together
1036234384,2025,river banks,cremation rituals,description,cremation rituals take place along the river banks
933891698,2024,cremation ceremony,Ganga aarti ceremony,co_occurrence,Both rituals occur at the temple
933891698,2024,non-Hindu entry ban,sense of peace,contrast,Restriction leads to quieter atmosphere
933891698,2024,funerals,sense of peace,causal,Fewer people lead to quieter atmosphere
450311159,2017,cremations,eerie feeling,causal,cremations caused eerie feeling
450311159,2017,temples,eerie feeling,co_occurrence,temples and eerie feeling experienced together
450311159,2017,guide,different culture,description,guide explained different culture
353736651,2016,guide,experience,causal,Guide enhanced the experience
645300204,2019,cultural of the local people,good place,causal,curiosity about culture makes it a good place
237413621,2014,Hindus,Shiva devotee,contrast,"Only Hindus can enter, but Shiva devotees find it worthwhile"
237413621,2014,cremation grounds,worth a visit,contrast,"Cremation grounds were unpleasant, but visit is worthwhile for devotees"
163346037,2013,cremations,tourists getting too close,contrast,tourists' disrespectful behavior during cremations
163346037,2013,Sadhu,cremations,co_occurrence,Sadhu present at the site of cremations
163346037,2013,votive shrines,cremations,co_occurrence,votive shrines near cremation area
325481378,2015,old temple,historic value,description,temple has historic value
325481378,2015,old temple,religious value,description,temple has religious value
317780308,2015,Hindu shrine,crowd,contrast,popular shrine but crowded
317780308,2015,cremation place,photography ban,co_occurrence,both mentioned in context of temple visit
623654219,2018,Lord Shiva,Shivaratri festivals,description,Lord Shiva is central to Shivaratri festivals
623654219,2018,devotees,everyday ritual,co_occurrence,devotees perform everyday ritual
449418805,2017,riverside cremation sites,bodies being burned,co_occurrence,cremation sites and bodies being burned are mentioned together
449418805,2017,tickets,local guide,causal,buying tickets leads to getting a guide
260287178,2015,cremations,body decked in Orange and yellow flowers,co_occurrence,Body with flowers is part of the cremation ritual
260287178,2015,sacrifice an animal,cremations,co_occurrence,Animal sacrifice occurs near cremation site
260287178,2015,holy men and women,cremations,co_occurrence,Holy men and women are present during cremations
260287178,2015,Hindus are not allowed to go inside the temple,cremations,contrast,Cultural rule contrasts with the open cremation ritual
484463611,2017,Bagmati River,main temple,co_occurrence,main temple located on banks of Bagmati River
484463611,2017,Hindu customs and funeral rituals,Hindus only,contrast,rituals accessible but main temple restricted
484463611,2017,entrance fee,Hindus only,contrast,fee for foreigners but restricted to Hindus
538705903,2017,Shiva's Puja,big opportunity,causal,Performing the puja was a big opportunity
538705903,2017,Hindi family,Shiva's Puja,co_occurrence,The family performed the puja
137326746,2012,Monday,locals offer prayers,co_occurrence,Monday is when locals offer prayers
137326746,2012,locals offer prayers,very crowded,causal,prayers cause crowding
240493784,2014,burning Ghats,the process,description,the process is part of the burning Ghats
240493784,2014,steps,shrines,co_occurrence,steps lead to further walks and shrines
884208089,2023,Mass Gathering,Bagmati River,co_occurrence,Mass Gathering occurs near the Bagmati River
884208089,2023,Nepal culture,harmony among people,causal,Nepal culture leads to harmony among people
226620937,2014,aarti,marvellously built,co_occurrence,aarti and marvellous architecture mentioned together
356415771,2016,amazing insight into the Hindu culture,scabby monkeys,contrast,positive cultural insight contrasted with negative monkey presence
559520021,2018,old temple,rich history,description,temple has a rich history
559520021,2018,old temple,Jothirling,description,temple is one among Jothirling
559520021,2018,Jothirling,blessings,causal,"being a Jothirling, one can get blessings"
200288737,2014,main temple,smaller temples,co_occurrence,main temple surrounded by smaller temples
200288737,2014,Bagmati river,Arti,co_occurrence,rituals performed on the banks of the river
200288737,2014,Shivalinga,spiritual experience,causal,Shivalinga contributes to spiritual experience
946690611,2024,Hindu traditions,cultural value,co_occurrence,Traditions and cultural value mentioned together
946690611,2024,Kathmandu gaushala,beautiful temple,description,Location of the temple
598094206,2018,Hindu devotees,middle of the day,co_occurrence,devotees visit during hot day
598094206,2018,early in the morning,evening,contrast,suggested visiting times
551800966,2018,darshans of all 4 sides of Shiving,Arti at Bhagmati,co_occurrence,darshans followed by Arti
551800966,2018,Shivaratri,darshans of all 4 sides of Shiving,contrast,avoid Shivaratri for less rush
551800966,2018,prasad,darshans of all 4 sides of Shiving,contrast,no prasad offered during darshans
257552768,2015,temples,colors,co_occurrence,temples and colors mentioned together
257552768,2015,cremation sites,sadhus,co_occurrence,cremation sites and sadhus mentioned together
257552768,2015,guide,memorable experience,causal,guide made the experience memorable
172466706,2013,Hindu temple,Hindu religion,description,temple is related to Hindu religion
172466706,2013,Hindu religion,worship way,description,worship way is part of Hindu religion
183894742,2013,temple complex,cremation,co_occurrence,Cremation is part of the temple complex experience
183894742,2013,guide,temple complex,causal,Guide enhances understanding of the temple complex
183894742,2013,beautiful site,temple complex,description,The site is described as beautiful
390262798,2016,Jyotirlingas,Lord Shiva,description,Jyotirlingas are associated with Lord Shiva
390262798,2016,main temple,darshana,causal,The main temple facilitates darshana
236529288,2014,live burn death body,puryfing body on barmanall,co_occurrence,Cremation and purification rituals occur together
236529288,2014,holiy holy,life,causal,Holiness causes reflection on life
319205869,2015,pigeons,peaceful and soulful place,co_occurrence,Pigeons contribute to the peaceful atmosphere
319205869,2015,Linga of Lord Shiva,nobody is allowed to touch the Linga,description,Cultural rule about the Linga
677248246,2019,cremation ceremony,Bagmati River,co_occurrence,cremation occurs at the river bank
677248246,2019,dirty river,Bagmati River,contrast,river is holy but dirty
677248246,2019,disturbed,cremation ceremony,causal,disturbance caused by cremation ceremony
677248246,2019,calm feeling,non-Hindu entry ban,contrast,calm feeling despite entry restriction
173763678,2013,dirty,crowded,co_occurrence,both describe negative aspects of the place
173763678,2013,crowded,noisy,co_occurrence,both describe negative aspects of the place
173763678,2013,lovely,amazing place,description,lovely temple makes it an amazing place
628701476,2018,Main Temple of shiva,see it from the Door only,description,Main Temple access restriction
202825100,2014,cremation,smoking pyres,co_occurrence,cremation occurs near smoking pyres
202825100,2014,monkeys,stupas,co_occurrence,monkeys and stupas are both part of the grounds
957837214,2024,Pandavas,Lord Shiva,causal,Pandavas worshiping Lord Shiva
957837214,2024,Lord Shiva,bull,description,Lord Shiva took the form of a bull
957837214,2024,bull,Pancha kedar,description,Parts of the bull form Pancha kedar
957837214,2024,jyotirlinga,Pancha kedar,description,Pashupatinath as part of Pancha kedar
549089387,2017,crowded,temple staff,contrast,crowded but well managed
549089387,2017,touts,smaller routes,causal,touts offering smaller routes
159701297,2013,idol of lord shiva,parash rock,description,idol made of parash rock
159701297,2013,idol of lord shiva,guide,causal,information provided by guide
126830143,2012,bodies covered with flowers,being burned,co_occurrence,bodies covered with flowers are part of the burning ritual
126830143,2012,big complex,guide,causal,big complex makes having a guide beneficial
436555996,2016,animals,Shiva Linga,co_occurrence,Animals and Shiva Linga are both mentioned as part of the temple experience
436555996,2016,entrances,Shiva Linga,description,Entrances provide views of the Shiva Linga
436555996,2016,frozen foot,entrances,causal,Frozen foot is a result of removing shoes at the entrances
306948759,2015,darshan,inner peace,causal,darshan leads to inner peace
306948759,2015,evening Aarti,evening prayers,description,evening Aarti is evening prayers
417221224,2016,sacred,beautiful,co_occurrence,sacred and beautiful are mentioned together
417221224,2016,sacred,powerful,co_occurrence,sacred and powerful are mentioned together
209249704,2014,sacred Bagmati River,Hindu cremation,co_occurrence,cremation takes place on the river bank
209249704,2014,minor temples,crematory sites,co_occurrence,minor temples are part of the complex with crematory sites
209249704,2014,Hindu cremation,home for the elderly,contrast,home for the elderly contrasts with the cremation site
125008582,2012,holy shiva worship,atmosphere,co_occurrence,holy shiva worship and overwhelming atmosphere mentioned together
941489757,2024,Shiva festival,hallucinated,co_occurrence,Shiva festival coincided with feeling of hallucination
941489757,2024,sadus,crematoriums,co_occurrence,Sadus and crematoriums mentioned together
266943458,2015,shops,temple buildings,contrast,Shops detract from the temple buildings
728641199,2019,public cremations,local religious figures,co_occurrence,Both are part of the temple experience
588220933,2018,cleanliness,staff,co_occurrence,Both related to cleanliness issues
670783859,2019,open air cremation,Bagmati river,co_occurrence,cremation takes place on the river bank
670783859,2019,lingam stones,Bagmati river,co_occurrence,lingam stones are located on the opposite river bank
245795950,2014,Deers enclosure,monkeys,co_occurrence,Both are part of the area to walk around
245795950,2014,Monastery,guide services,contrast,Monastery access restriction contrasts with guide services availability
245795950,2014,cremation/funeral proceedings,Monastery,contrast,Cremation proceedings contrast with Monastery access restriction
355195699,2016,cremations,monkeys,co_occurrence,Both observed during the visit
355195699,2016,tourist market,non Hindu people,contrast,"Tourist market accessible, main temple not for non-Hindus"
574849829,2018,shiva temple,spirituality,causal,temple evokes spirituality
574849829,2018,special puja,shiva temple,co_occurrence,puja performed at temple
574849829,2018,temple trust guide,shiva temple,description,guide enhances temple experience
621395198,2018,devotees,Nandi,co_occurrence,devotees are greeted by Nandi
621395198,2018,queue,bodies being burnt,contrast,queue disappears at sight of bodies being burnt
621395198,2018,bodies being burnt,pepper smell,contrast,burning bodies but area smells of pepper
621395198,2018,pandas,queue,description,pandas are part of the temple experience
873589381,2023,trust in Mahdve-God,millioners devotees,co_occurrence,devotees come to express trust
873589381,2023,beautiful temple,moti and rudraksh,co_occurrence,shopping near the temple
288039505,2015,artful structure,pray time,co_occurrence,artful structure and pray time both mentioned positively
288039505,2015,Mrigasthali,Brindaban,co_occurrence,Mrigasthali and Brindaban both visited
640029632,2018,Hindu Shiva shrine,crematory function,co_occurrence,Visited for blessings and to observe cremation
640029632,2018,pagoda style architecture,Linga,description,Linga is part of the pagoda style architecture
640029632,2018,Linga,Ardha Nareswar,description,Ardha Nareswar is a feature of the Linga
640029632,2018,Bagmati river,Ghats,co_occurrence,Cremation can be witnessed at the Ghats along the Bagmati river
640029632,2018,Hindu Shiva shrine,non-Hindu entry ban,contrast,Non-Hindus cannot enter the temple
638482681,2018,Lord Shiva,protector and preserver,description,Lord Shiva is described as protector and preserver
638482681,2018,Lord Shiva,Pashupathnath,description,Lord Shiva in the form of Pashupathnath
593900816,2018,main temple,non-Hindu entry ban,description,entry restriction for non-Hindus
593900816,2018,incredible places,entrance fee,contrast,expensive entrance fee compared to other countries
593900816,2018,guide,entrance fee,co_occurrence,guide expects a tip after entrance
236548856,2014,Ghats,calm and evocation,co_occurrence,Ghats evoke a mixture of calm and evocation
236548856,2014,cremation,division of area,description,Cremation areas are divided by social status
162958916,2013,river where ashes are distributed,horribly polluted,contrast,holy river contrasted with pollution
162958916,2013,cremated on pyres,river where ashes are distributed,description,cremation ritual takes place above the river
162958916,2013,building next to the temple,cremated on pyres,description,building functions like a hospice for those near death
723757034,2019,crematorium,Bagmati River,co_occurrence,crematorium located near Bagmati River
723757034,2019,restrictions,mobiles,description,restrictions include not using mobiles
576742466,2018,aarti,evening time,co_occurrence,aarti occurs at evening time
576742466,2018,patience view,four side,description,patience view of all four sides
608235906,2018,five-faced linga,crematorium,description,crematorium is part of the temple infrastructure
608235906,2018,rituals for after death,crematorium,co_occurrence,rituals occur at the crematorium
156241332,2013,birthday of Lord Shiva,half a million hindus,co_occurrence,festival attended by many hindus
156241332,2013,ghats,Bagmati River,description,ghats located on the eastern side of the river
156241332,2013,pilgrims,sadhus,co_occurrence,both religious actors present at the site
736272281,2020,river,washing and cremating,co_occurrence,rituals occur next to the river
736272281,2020,inner temple,foreigners not allowed,description,access restriction for foreigners
458299673,2017,Hindu culture,worth the visit,causal,fascination with Hindu culture makes it worth visiting
458299673,2017,price for entering,1000 rupees,description,price increase described as expensive
489296291,2017,Darshan,paid darshan,contrast,Different types of darshan access
489296291,2017,samshan ghat,temple campus,description,Samshan ghat is located within the temple campus
238854170,2014,Rs. 1100 slip for puja,Darshan,causal,Rs. 1100 slip for puja led to nice Darshan
238854170,2014,Rudraksha Maala,Prasad,co_occurrence,Rudraksha Maala and Prasad given together
629868232,2018,not Hindu,grounds,contrast,access restriction contrasted with walking the grounds
629868232,2018,priestly offerings,religious cremations,co_occurrence,both rituals observed during visit
1043646584,2025,lord Shiva,bless,causal,lord Shiva provides blessing
1043646584,2025,lord Shiva,healing,causal,lord Shiva provides healing
190095503,2014,24 carvings of erotic scenes,roof pillars,description,carvings are located on roof pillars
190095503,2014,only Hindu can enter,Pashupati Temple of Bhaktapur,contrast,entry rule contrasts with Pashupati Temple of Bhaktapur
492969313,2017,darshan of the deity,peace in the air,co_occurrence,darshan followed by peace
492969313,2017,aarti,jostling,contrast,aarti contrasted with jostling
492969313,2017,banks of the river Bagmati,musical program,co_occurrence,musical program at the river bank
492969313,2017,darshan of the deity,priests,causal,payment to priests for extended darshan
346262968,2016,bank of river,big hindu temple,co_occurrence,temple located by the river
346262968,2016,dead bodies,funerals,description,dead bodies taken for funerals
712305470,2019,old shiva temple,energy,causal,energy charged by the temple
712305470,2019,yogi shiva,energy,causal,energy charged by yogi shiva
381014063,2016,priests,better views and help in worshipping rituals,causal,priests offer better views for money
381014063,2016,entry fee for foreigners,better views and help in worshipping rituals,contrast,foreigners pay for access while locals do not
955887010,2024,Bagmati River,cemetery,description,cemetery takes place along the river
955887010,2024,Hindu rituals,cemetery,description,cemetery is part of Hindu rituals
955887010,2024,Ganga Arthi,Hindu rituals,co_occurrence,Ganga Arthi is a Hindu ritual
607527209,2018,Shiva Darshan,Vasuki shrine,co_occurrence,Both are mentioned as unique and special
607527209,2018,Shiva Darshan,Bhairava shrine,co_occurrence,Both are mentioned as unique and special
607527209,2018,Lingams,Bees attracted by the nectar and flowers,description,Lingams are described with bees attracted by nectar and flowers
586970454,2018,"Marvel movie, Dr Strange",UNESCO World Heritage Sites,co_occurrence,Both are reasons for interest in the site
586970454,2018,non-Hindu entry ban,crematorium,contrast,Non-Hindus can visit the crematorium but not the main temple
457004828,2017,guide,money,causal,Guides are motivated by money
457004828,2017,guide,holy men,co_occurrence,Guides bring tourists to holy men
457004828,2017,holy men,money,causal,Holy men charge money for blessings
213218326,2014,Huge complex,old age house,description,Complex includes old age house
213218326,2014,Huge complex,gaushala,description,Complex includes gaushala
213218326,2014,Huge complex,last rites area,description,Complex includes last rites area
213218326,2014,last rites area,Bagmati river,description,Last rites area is around Bagmati river
213218326,2014,people approaching you for special puja,Darshan and puja,contrast,Avoid people for puja contrasts with not crowded darshan
177183962,2013,holy river,trash and debris,description,river clogged with trash
124247318,2012,open cremation,unique and rich culture,description,cremation as part of culture
124247318,2012,guide,rituals and symbolism,causal,guide explains rituals
593801037,2018,funeral,grieving,co_occurrence,grieving observed during the funeral
593801037,2018,funeral,care,co_occurrence,care observed during the funeral
593801037,2018,red powder,river,co_occurrence,red powder and river used in ritual
574279111,2018,cremation ceremony,send off of the soul,description,cremation ceremony described as a beautiful send off
574279111,2018,ceremony,familys,co_occurrence,families participate in the ceremony
256285912,2015,cremate their dead,holy river,co_occurrence,cremation occurs alongside the holy river
256285912,2015,non-Hindu entry ban,other peoples sorrow,contrast,entry ban contrasted with witnessing sorrow
245777573,2014,cremation ghats,cremation ritual,co_occurrence,Cremation ghats are where the cremation ritual takes place
245777573,2014,non-Hindu entry ban,entry fee for foreigners,contrast,"Non-Hindus face entry restrictions, while tourists pay a fee"
538503054,2017,guide,public cremations,co_occurrence,guide accompanies visitors to view public cremations
538503054,2017,public cremations,fire is started,contrast,public cremations are interesting but fire starting is problematic
420012209,2016,main temple complex,hindu cremation rites,contrast,contrast between entering the temple and observing rites
420012209,2016,persistent guides,main temple complex,co_occurrence,guides are present around the temple complex
463377769,2017,cremations,priests,co_occurrence,cremations and priests present
463377769,2017,priests,disabled people,co_occurrence,priests and disabled people together
463377769,2017,Holy Day,cremations,causal,Holy Day caused busy site and rituals
388925934,2016,Panditjis,Rudra pooja,causal,Panditjis conduct Rudra pooja
388925934,2016,Rudra pooja,temple premises,co_occurrence,Rudra pooja takes place in temple premises
447545333,2016,free trade store,beautiful gifts,causal,store offers beautiful gifts
447545333,2016,tour guide,museum,co_occurrence,tour guide recommended for museum
632730958,2018,funeral pyres,cremation site,co_occurrence,funeral pyres are part of the cremation site
632730958,2018,sacred purification rituals,funeral pyres,co_occurrence,rituals occur near funeral pyres
632730958,2018,foreigners pay NPR 1000,cremation site,causal,entry fee supports site maintenance
632730958,2018,palls of smoke,ashen smell,co_occurrence,smoke and smell are related issues
632730958,2018,fascinating,challenging,contrast,fascination and challenge are contrasting emotions
377828726,2016,holy men,pictures for money,causal,holy men take pictures for money
377828726,2016,guided tour,cool photo,causal,guided tour leads to cool photo
241130997,2014,powerful vibes,darshan,co_occurrence,powerful vibes associated with darshan
241130997,2014,orderly queues,pushed and tossed around,co_occurrence,lack of orderly queues leads to being pushed
561717036,2018,morning visit,worship,co_occurrence,morning visit includes worship
561717036,2018,Hotel Royal Singi,morning visit,description,starting point for the visit
574298137,2018,cremation ceremony,corpse,co_occurrence,cremation ceremony involves seeing corpse
574298137,2018,corpse,smoke,co_occurrence,corpse and smoke are experienced together
574298137,2018,mask,smoke,causal,people wear masks due to smoke
226219549,2014,Prem,Shiva sites,description,Prem guides through Shiva sites
226219549,2014,Shiva sites,incineration and death rituals,description,Shiva sites dedicated to rituals
226219549,2014,bank of the river,cows along the river,co_occurrence,cows seen along the river bank
226219549,2014,Varanasi,pictures of the incineration rituals,contrast,Varanasi has stricter photo rules
442171738,2016,Bagmati River,Hindu people,co_occurrence,Hindu people swim in Bagmati River
442171738,2016,god Shiva temple,body is firing,description,cremation ritual at Shiva temple
142177863,2012,afternoon/evening,intense,contrast,afternoon/evening suggested to avoid intensity
142177863,2012,smoke,intense,co_occurrence,smoke contributes to intensity
325591950,2015,1000 rupee entrance,foreigners,causal,Entrance fee depends on foreign appearance
742105276,2020,Hindu shrine,Divine atmosphere,description,The shrine contributes to the divine atmosphere
742105276,2020,cremations,Bagmati River,co_occurrence,Cremations occur along the river
742105276,2020,mesmerising Aarti,Bagmati River,co_occurrence,Aarti is performed on the river banks
248224330,2015,Sadhu monks,cremations,co_occurrence,Sadhu monks and cremations are both mentioned as unforgettable
248224330,2015,cremations,river,description,Cremations occur across the river
248224330,2015,holiday,scene worthy of a postcard,causal,Holiday activity enhances the postcard-worthy scene
710575095,2019,tourists from India,barefoot and with painted forehead,co_occurrence,Tourists from India follow cultural rules
710575095,2019,non-Hindu entry ban,1000 rupees,description,Non-Hindu entry requires a fee
710575095,2019,side of the river,monkeys,contrast,Sacred space contrasted with problem of monkeys
544293512,2017,hinduist temple inside,non-hinduist visitors,contrast,non-Hindu entry ban
544293512,2017,place for cremation,smoke with spirit,description,cremation smoke described as spiritual
544293512,2017,extraordinary people,hinduist temple inside,contrast,problematic behavior near sacred space
130085070,2012,cleaner,"men calling themselves ""the priests assistants""",contrast,cleanliness contrasted with problems
130085070,2012,cleaner,pick pockets,contrast,cleanliness contrasted with problems
469037346,2017,cremations,river,co_occurrence,cremations occur along the river
469037346,2017,spices and herbs,cremations,description,spices and herbs cover the body during cremation
469037346,2017,sadhus,quiet beggars,contrast,sadhus are approachable while beggars are quiet
473840276,2017,Bagmati River,the dead are burnt,causal,ashes committed to the river
473840276,2017,architecture of the temple,mystical in a spiritual way,description,architecture contributes to spiritual feeling
473840276,2017,entrance fee,believers of Shiva,contrast,entrance fee contrasts with access for believers
143104554,2012,guide,cremations,causal,Guide explains cremations
143104554,2012,cremations,grieving process,description,Cremations involve grieving process
587432235,2018,major holidays,certain areas,contrast,access limited during major holidays
587432235,2018,westerner,certain areas,causal,westerner access restriction
480218815,2017,miracle place,religious people,causal,Religious people should visit because it's a miracle place
480218815,2017,Hindu country,religious people,description,Religious people are associated with Hindu country
411744105,2016,tour guide,Reuben,description,Reuben is the tour guide
411744105,2016,cremations,kindness towards a stranger in grief,causal,cremations evoke kindness and grief
411744105,2016,sadhus,caves,description,sadhus are in caves
231306079,2014,main part of this temple,Hindu religion,causal,entry restriction based on religion
231306079,2014,touts,main part of this temple,co_occurrence,touts located near entrance
